item_code,item_id,title,brand,category_id,price,list_price,discount_pct,image_url,avg_rating,sales_count,description
900,p1900,"Apple Tab 1900 - 10.5"" Display, 64GB",Apple,tablet,15555,17283,10,https://picsum.photos/seed/p1900/300/200,4.14,679,Portable tablet ideal for media and light productivity.
901,p1901,Bose Wireless Headphones 1901,Bose,headphones,24195,24195,0,https://picsum.photos/seed/p1901/300/200,4.16,4346,Comfortable headphones with active noise cancellation.
902,p1902,Sony Wireless Headphones 1902,Sony,headphones,10077,11855,15,https://picsum.photos/seed/p1902/300/200,3.58,1245,Comfortable headphones with active noise cancellation.
903,p1903,Boat Wireless Headphones 1903,Boat,headphones,32230,32230,0,https://picsum.photos/seed/p1903/300/200,4.43,2457,Comfortable headphones with active noise cancellation.
904,p1904,"HP UltraBook 1904 - 16GB RAM, 512GB SSD",HP,laptop,109516,121685,10,https://picsum.photos/seed/p1904/300/200,4.6,1986,Powerful laptop for productivity and light gaming. Long battery life and slim design.
905,p1905,TP-Link AC2000 Router 1905,TP-Link,router,5121,6025,15,https://picsum.photos/seed/p1905/300/200,4.81,1243,Fast dual-band WiFi router with parental controls.
906,p1906,"Xiaomi Smart TV 1906 - 4K UHD, 50""",Xiaomi,tv,20541,22823,10,https://picsum.photos/seed/p1906/300/200,3.59,3590,Crisp 4K HDR display with smart OS and multiple HDMI ports.
907,p1907,"Canon Mirrorless 1907 - 24MP, 4K Video",Canon,camera,125746,139718,10,https://picsum.photos/seed/p1907/300/200,3.92,1379,High quality imaging for enthusiasts and vloggers.
908,p1908,"Samsung Curved Monitor 1908 - 27""",Samsung,monitor,23813,23813,0,https://picsum.photos/seed/p1908/300/200,4.28,2295,High-refresh IPS panel with thin bezels and adaptive-sync.
909,p1909,"Sony Mirrorless 1909 - 24MP, 4K Video",Sony,camera,38255,38255,0,https://picsum.photos/seed/p1909/300/200,4.2,2177,High quality imaging for enthusiasts and vloggers.
910,p1910,"Oppo X1910 - 8GB RAM, 128GB Storage",Oppo,smartphone,87511,87511,0,https://picsum.photos/seed/p1910/300/200,4.84,1954,High-performance smartphone with excellent camera and display.
911,p1911,Epson InkJet 1911 - Wireless Printing,Epson,printer,26203,26203,0,https://picsum.photos/seed/p1911/300/200,4.8,3537,Reliable home-office printer with low-cost cartridges.
912,p1912,"Dell UltraBook 1912 - 16GB RAM, 512GB SSD",Dell,laptop,119923,126235,5,https://picsum.photos/seed/p1912/300/200,3.8,2037,Powerful laptop for productivity and light gaming. Long battery life and slim design.
913,p1913,"Fujifilm Mirrorless 1913 - 24MP, 4K Video",Fujifilm,camera,125743,125743,0,https://picsum.photos/seed/p1913/300/200,4.64,728,High quality imaging for enthusiasts and vloggers.
914,p1914,Canon InkJet 1914 - Wireless Printing,Canon,printer,16474,18305,10,https://picsum.photos/seed/p1914/300/200,3.54,3976,Reliable home-office printer with low-cost cartridges.
915,p1915,Canon InkJet 1915 - Wireless Printing,Canon,printer,4693,5521,15,https://picsum.photos/seed/p1915/300/200,3.7,4586,Reliable home-office printer with low-cost cartridges.
916,p1916,Bose Wireless Headphones 1916,Bose,headphones,17347,18260,5,https://picsum.photos/seed/p1916/300/200,4.11,3250,Comfortable headphones with active noise cancellation.
917,p1917,"Xiaomi Tab 1917 - 10.5"" Display, 64GB",Xiaomi,tablet,44994,47362,5,https://picsum.photos/seed/p1917/300/200,3.24,1838,Portable tablet ideal for media and light productivity.
918,p1918,"Sony Smart TV 1918 - 4K UHD, 50""",Sony,tv,83132,97802,15,https://picsum.photos/seed/p1918/300/200,4.9,1574,Crisp 4K HDR display with smart OS and multiple HDMI ports.
919,p1919,TP-Link AC2484 Router 1919,TP-Link,router,5527,5818,5,https://picsum.photos/seed/p1919/300/200,4.12,631,Fast dual-band WiFi router with parental controls.
920,p1920,"Lenovo Tab 1920 - 10.5"" Display, 64GB",Lenovo,tablet,58324,61394,5,https://picsum.photos/seed/p1920/300/200,4.42,4538,Portable tablet ideal for media and light productivity.
921,p1921,"Xiaomi Smart TV 1921 - 4K UHD, 55""",Xiaomi,tv,121306,134785,10,https://picsum.photos/seed/p1921/300/200,4.15,471,Crisp 4K HDR display with smart OS and multiple HDMI ports.
922,p1922,Canon InkJet 1922 - Wireless Printing,Canon,printer,13257,13257,0,https://picsum.photos/seed/p1922/300/200,4.88,1762,Reliable home-office printer with low-cost cartridges.
923,p1923,"Samsung Curved Monitor 1923 - 27""",Samsung,monitor,58220,58220,0,https://picsum.photos/seed/p1923/300/200,4.41,2935,High-refresh IPS panel with thin bezels and adaptive-sync.
924,p1924,Sony Game Console 1924 - 1TB,Sony,gaming_console,24189,26877,10,https://picsum.photos/seed/p1924/300/200,4.44,2718,Next-gen console delivering immersive gaming experiences.
925,p1925,"Samsung X1925 - 8GB RAM, 128GB Storage",Samsung,smartphone,107826,113501,5,https://picsum.photos/seed/p1925/300/200,3.5,3525,High-performance smartphone with excellent camera and display.
926,p1926,"Fujifilm Mirrorless 1926 - 24MP, 4K Video",Fujifilm,camera,60377,71032,15,https://picsum.photos/seed/p1926/300/200,3.64,4965,High quality imaging for enthusiasts and vloggers.
927,p1927,"Acer UltraBook 1927 - 16GB RAM, 512GB SSD",Acer,laptop,117145,137818,15,https://picsum.photos/seed/p1927/300/200,4.16,568,Powerful laptop for productivity and light gaming. Long battery life and slim design.
928,p1928,"Samsung Tab 1928 - 10.5"" Display, 64GB",Samsung,tablet,16354,16354,0,https://picsum.photos/seed/p1928/300/200,4.06,3646,Portable tablet ideal for media and light productivity.
929,p1929,"Acer UltraBook 1929 - 16GB RAM, 512GB SSD",Acer,laptop,64378,71531,10,https://picsum.photos/seed/p1929/300/200,3.53,1271,Powerful laptop for productivity and light gaming. Long battery life and slim design.
930,p1930,Microsoft Game Console 1930 - 1TB,Microsoft,gaming_console,38966,38966,0,https://picsum.photos/seed/p1930/300/200,4.83,4020,Next-gen console delivering immersive gaming experiences.
931,p1931,"Xiaomi Smart TV 1931 - 4K UHD, 43""",Xiaomi,tv,183279,192925,5,https://picsum.photos/seed/p1931/300/200,4.75,4612,Crisp 4K HDR display with smart OS and multiple HDMI ports.
932,p1932,Nintendo Game Console 1932 - 1TB,Nintendo,gaming_console,37343,41492,10,https://picsum.photos/seed/p1932/300/200,3.34,195,Next-gen console delivering immersive gaming experiences.
933,p1933,"Dell Curved Monitor 1933 - 27""",Dell,monitor,26821,26821,0,https://picsum.photos/seed/p1933/300/200,4.81,2515,High-refresh IPS panel with thin bezels and adaptive-sync.
934,p1934,Nintendo Game Console 1934 - 1TB,Nintendo,gaming_console,38053,38053,0,https://picsum.photos/seed/p1934/300/200,4.6,3553,Next-gen console delivering immersive gaming experiences.
935,p1935,Boat Wireless Headphones 1935,Boat,headphones,12512,13170,5,https://picsum.photos/seed/p1935/300/200,3.32,1667,Comfortable headphones with active noise cancellation.
936,p1936,"LG Curved Monitor 1936 - 27""",LG,monitor,23754,23754,0,https://picsum.photos/seed/p1936/300/200,3.83,3292,High-refresh IPS panel with thin bezels and adaptive-sync.
937,p1937,"Dell UltraBook 1937 - 16GB RAM, 512GB SSD",Dell,laptop,99305,104532,5,https://picsum.photos/seed/p1937/300/200,3.9,83,Powerful laptop for productivity and light gaming. Long battery life and slim design.
938,p1938,D-Link AC1769 Router 1938,D-Link,router,1503,1670,10,https://picsum.photos/seed/p1938/300/200,3.42,1826,Fast dual-band WiFi router with parental controls.
939,p1939,"Vivo X1939 - 8GB RAM, 128GB Storage",Vivo,smartphone,100532,111702,10,https://picsum.photos/seed/p1939/300/200,3.68,2346,High-performance smartphone with excellent camera and display.
940,p1940,"Sony Mirrorless 1940 - 24MP, 4K Video",Sony,camera,149545,149545,0,https://picsum.photos/seed/p1940/300/200,4.0,895,High quality imaging for enthusiasts and vloggers.
941,p1941,"OnePlus X1941 - 8GB RAM, 128GB Storage",OnePlus,smartphone,27352,32179,15,https://picsum.photos/seed/p1941/300/200,4.51,4125,High-performance smartphone with excellent camera and display.
942,p1942,"Sony Smart TV 1942 - 4K UHD, 55""",Sony,tv,77171,85746,10,https://picsum.photos/seed/p1942/300/200,3.85,2390,Crisp 4K HDR display with smart OS and multiple HDMI ports.
943,p1943,Sony Wireless Headphones 1943,Sony,headphones,16252,17107,5,https://picsum.photos/seed/p1943/300/200,4.15,1174,Comfortable headphones with active noise cancellation.
944,p1944,JBL Wireless Headphones 1944,JBL,headphones,22080,22080,0,https://picsum.photos/seed/p1944/300/200,4.73,1914,Comfortable headphones with active noise cancellation.
945,p1945,"Asus UltraBook 1945 - 16GB RAM, 512GB SSD",Asus,laptop,55313,55313,0,https://picsum.photos/seed/p1945/300/200,3.23,3902,Powerful laptop for productivity and light gaming. Long battery life and slim design.
946,p1946,Nintendo Game Console 1946 - 1TB,Nintendo,gaming_console,51053,56726,10,https://picsum.photos/seed/p1946/300/200,4.76,1254,Next-gen console delivering immersive gaming experiences.
947,p1947,"Samsung Curved Monitor 1947 - 27""",Samsung,monitor,32122,32122,0,https://picsum.photos/seed/p1947/300/200,3.27,3361,High-refresh IPS panel with thin bezels and adaptive-sync.
948,p1948,Bose Wireless Headphones 1948,Bose,headphones,27578,30642,10,https://picsum.photos/seed/p1948/300/200,3.82,2670,Comfortable headphones with active noise cancellation.
949,p1949,TP-Link AC1703 Router 1949,TP-Link,router,12103,13448,10,https://picsum.photos/seed/p1949/300/200,3.84,2514,Fast dual-band WiFi router with parental controls.
950,p1950,"Xiaomi Smart TV 1950 - 4K UHD, 50""",Xiaomi,tv,138572,138572,0,https://picsum.photos/seed/p1950/300/200,3.77,1283,Crisp 4K HDR display with smart OS and multiple HDMI ports.
951,p1951,Netgear AC1569 Router 1951,Netgear,router,12428,12428,0,https://picsum.photos/seed/p1951/300/200,4.29,4710,Fast dual-band WiFi router with parental controls.
952,p1952,"Sony Smart TV 1952 - 4K UHD, 65""",Sony,tv,54224,54224,0,https://picsum.photos/seed/p1952/300/200,3.35,71,Crisp 4K HDR display with smart OS and multiple HDMI ports.
953,p1953,"Lenovo UltraBook 1953 - 16GB RAM, 512GB SSD",Lenovo,laptop,120154,133505,10,https://picsum.photos/seed/p1953/300/200,3.78,1435,Powerful laptop for productivity and light gaming. Long battery life and slim design.
954,p1954,"Sony Mirrorless 1954 - 24MP, 4K Video",Sony,camera,36472,40524,10,https://picsum.photos/seed/p1954/300/200,4.39,2303,High quality imaging for enthusiasts and vloggers.
955,p1955,"Samsung Smart TV 1955 - 4K UHD, 50""",Samsung,tv,30322,30322,0,https://picsum.photos/seed/p1955/300/200,4.2,2968,Crisp 4K HDR display with smart OS and multiple HDMI ports.
956,p1956,"LG Curved Monitor 1956 - 27""",LG,monitor,13571,13571,0,https://picsum.photos/seed/p1956/300/200,4.26,3224,High-refresh IPS panel with thin bezels and adaptive-sync.
957,p1957,"Apple Tab 1957 - 10.5"" Display, 64GB",Apple,tablet,50960,56622,10,https://picsum.photos/seed/p1957/300/200,4.89,2991,Portable tablet ideal for media and light productivity.
958,p1958,"Nikon Mirrorless 1958 - 24MP, 4K Video",Nikon,camera,28635,31817,10,https://picsum.photos/seed/p1958/300/200,3.77,2235,High quality imaging for enthusiasts and vloggers.
959,p1959,"Dell Curved Monitor 1959 - 27""",Dell,monitor,8333,9259,10,https://picsum.photos/seed/p1959/300/200,3.85,294,High-refresh IPS panel with thin bezels and adaptive-sync.
960,p1960,"Fujifilm Mirrorless 1960 - 24MP, 4K Video",Fujifilm,camera,78371,78371,0,https://picsum.photos/seed/p1960/300/200,4.03,2184,High quality imaging for enthusiasts and vloggers.
961,p1961,"Realme X1961 - 8GB RAM, 128GB Storage",Realme,smartphone,74688,74688,0,https://picsum.photos/seed/p1961/300/200,3.83,1261,High-performance smartphone with excellent camera and display.
962,p1962,Sony Game Console 1962 - 1TB,Sony,gaming_console,22715,25239,10,https://picsum.photos/seed/p1962/300/200,4.27,2710,Next-gen console delivering immersive gaming experiences.
963,p1963,"Apple X1963 - 8GB RAM, 128GB Storage",Apple,smartphone,34151,34151,0,https://picsum.photos/seed/p1963/300/200,3.56,650,High-performance smartphone with excellent camera and display.
964,p1964,D-Link AC2174 Router 1964,D-Link,router,7809,9187,15,https://picsum.photos/seed/p1964/300/200,3.21,1440,Fast dual-band WiFi router with parental controls.
965,p1965,"LG Smart TV 1965 - 4K UHD, 50""",LG,tv,33885,39865,15,https://picsum.photos/seed/p1965/300/200,3.7,3377,Crisp 4K HDR display with smart OS and multiple HDMI ports.
966,p1966,JBL Wireless Headphones 1966,JBL,headphones,17493,17493,0,https://picsum.photos/seed/p1966/300/200,3.3,4046,Comfortable headphones with active noise cancellation.
967,p1967,Epson InkJet 1967 - Wireless Printing,Epson,printer,24980,29388,15,https://picsum.photos/seed/p1967/300/200,4.35,539,Reliable home-office printer with low-cost cartridges.
968,p1968,Microsoft Game Console 1968 - 1TB,Microsoft,gaming_console,35543,35543,0,https://picsum.photos/seed/p1968/300/200,3.59,1397,Next-gen console delivering immersive gaming experiences.
969,p1969,"Apple UltraBook 1969 - 16GB RAM, 512GB SSD",Apple,laptop,145694,161882,10,https://picsum.photos/seed/p1969/300/200,3.91,200,Powerful laptop for productivity and light gaming. Long battery life and slim design.
970,p1970,"Lenovo Tab 1970 - 10.5"" Display, 64GB",Lenovo,tablet,33967,33967,0,https://picsum.photos/seed/p1970/300/200,3.57,134,Portable tablet ideal for media and light productivity.
971,p1971,D-Link AC1754 Router 1971,D-Link,router,5825,6472,10,https://picsum.photos/seed/p1971/300/200,4.23,4088,Fast dual-band WiFi router with parental controls.
972,p1972,D-Link AC2198 Router 1972,D-Link,router,11107,13067,15,https://picsum.photos/seed/p1972/300/200,4.8,1772,Fast dual-band WiFi router with parental controls.
973,p1973,D-Link AC3159 Router 1973,D-Link,router,10801,12707,15,https://picsum.photos/seed/p1973/300/200,3.42,2309,Fast dual-band WiFi router with parental controls.
974,p1974,Epson InkJet 1974 - Wireless Printing,Epson,printer,5301,5580,5,https://picsum.photos/seed/p1974/300/200,4.37,2560,Reliable home-office printer with low-cost cartridges.
975,p1975,"Samsung Curved Monitor 1975 - 27""",Samsung,monitor,45504,45504,0,https://picsum.photos/seed/p1975/300/200,4.58,2040,High-refresh IPS panel with thin bezels and adaptive-sync.
976,p1976,"Asus Curved Monitor 1976 - 27""",Asus,monitor,40549,42683,5,https://picsum.photos/seed/p1976/300/200,3.31,3191,High-refresh IPS panel with thin bezels and adaptive-sync.
977,p1977,"LG Smart TV 1977 - 4K UHD, 50""",LG,tv,74618,78545,5,https://picsum.photos/seed/p1977/300/200,4.83,3970,Crisp 4K HDR display with smart OS and multiple HDMI ports.
978,p1978,Epson InkJet 1978 - Wireless Printing,Epson,printer,27580,29032,5,https://picsum.photos/seed/p1978/300/200,3.62,3080,Reliable home-office printer with low-cost cartridges.
979,p1979,Netgear AC1810 Router 1979,Netgear,router,10958,12176,10,https://picsum.photos/seed/p1979/300/200,4.52,1209,Fast dual-band WiFi router with parental controls.
980,p1980,"Asus Curved Monitor 1980 - 27""",Asus,monitor,24780,26084,5,https://picsum.photos/seed/p1980/300/200,3.48,1052,High-refresh IPS panel with thin bezels and adaptive-sync.
981,p1981,HP InkJet 1981 - Wireless Printing,HP,printer,14564,15330,5,https://picsum.photos/seed/p1981/300/200,3.87,2675,Reliable home-office printer with low-cost cartridges.
982,p1982,Sony Game Console 1982 - 1TB,Sony,gaming_console,21701,21701,0,https://picsum.photos/seed/p1982/300/200,4.8,1925,Next-gen console delivering immersive gaming experiences.
983,p1983,"Oppo X1983 - 8GB RAM, 128GB Storage",Oppo,smartphone,44475,52323,15,https://picsum.photos/seed/p1983/300/200,3.91,3243,High-performance smartphone with excellent camera and display.
984,p1984,"Apple Tab 1984 - 10.5"" Display, 64GB",Apple,tablet,59988,59988,0,https://picsum.photos/seed/p1984/300/200,4.01,345,Portable tablet ideal for media and light productivity.
985,p1985,"Sony Smart TV 1985 - 4K UHD, 50""",Sony,tv,99426,104659,5,https://picsum.photos/seed/p1985/300/200,4.04,3399,Crisp 4K HDR display with smart OS and multiple HDMI ports.
986,p1986,Sony Wireless Headphones 1986,Sony,headphones,5341,6283,15,https://picsum.photos/seed/p1986/300/200,4.73,1344,Comfortable headphones with active noise cancellation.
987,p1987,TP-Link AC2298 Router 1987,TP-Link,router,10613,10613,0,https://picsum.photos/seed/p1987/300/200,4.48,2099,Fast dual-band WiFi router with parental controls.
988,p1988,HP InkJet 1988 - Wireless Printing,HP,printer,19799,19799,0,https://picsum.photos/seed/p1988/300/200,3.39,3174,Reliable home-office printer with low-cost cartridges.
989,p1989,"Vivo X1989 - 8GB RAM, 128GB Storage",Vivo,smartphone,117173,117173,0,https://picsum.photos/seed/p1989/300/200,4.16,2067,High-performance smartphone with excellent camera and display.
990,p1990,"Samsung Smart TV 1990 - 4K UHD, 55""",Samsung,tv,91407,107538,15,https://picsum.photos/seed/p1990/300/200,4.48,4027,Crisp 4K HDR display with smart OS and multiple HDMI ports.
991,p1991,"Samsung Curved Monitor 1991 - 27""",Samsung,monitor,23375,25972,10,https://picsum.photos/seed/p1991/300/200,4.44,1306,High-refresh IPS panel with thin bezels and adaptive-sync.
992,p1992,"Samsung X1992 - 8GB RAM, 128GB Storage",Samsung,smartphone,63465,63465,0,https://picsum.photos/seed/p1992/300/200,3.71,2152,High-performance smartphone with excellent camera and display.
993,p1993,"LG Curved Monitor 1993 - 27""",LG,monitor,19880,23388,15,https://picsum.photos/seed/p1993/300/200,3.66,184,High-refresh IPS panel with thin bezels and adaptive-sync.
